avgAnnCount,avgDeathsPerYear,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,new_inc_rate,binnedInc_encoded
1.2996635316449343,1.4907208451860936,1.2366945087950052,1.5160708959271934,-0.8896669744337362,1.4060967930623554,-0.13047137143931137,-0.5158028467302893,-0.0915992566038987,0.1435590155154917,0.1061147291862286,-0.8310215663628179,0.4909874398219184,0.15937971330217024,-1.6556957494021658,1.1861280880055083,-0.27095781016226306,0.04123158962500868,1.0141659424851368,0.0,0.04712043169299833,-0.43564325365016837,-0.8623883547942207,-0.1119351082449591,0.05211223551511522,1.7203012448820063,0.6629764971670739,0.2498129050964564,0.24083224862612032,0.7794390529580841,1.569657045711602
-0.04436680074495948,0.016828126407158715,0.09340777169777892,0.24485607032467196,0.2622189929360489,1.1476372064939377,-0.27208316574627217,-1.4143026014428999,-1.6078874296767898,-0.3269805324343173,-1.057089136751418,-1.497645137785155,-1.38851393772128,0.29104648872586936,-1.2566024176353239,1.764599027033507,0.21017989672260698,-0.016726872120269267,0.5538127693885896,0.6003703162338164,0.2590415902314943,-0.6653351607642205,-0.6497964184835301,0.3435962502094301,-0.6037968826295541,1.230763491414037,1.1918054751606035,-0.8977191529954288,-0.6515339295359519,-0.6990241675488209,0.5277377976219304
-0.4316051172066589,-0.24117718281955955,0.19477681577560285,-0.26657831233782925,-0.36042207050707825,1.235419557343027,-0.0023464146853943006,0.8415052933674854,0.685498432095957,0.3317748346954153,0.3532955506979789,0.7120885526703699,0.17224159216839371,0.7299357401381998,-0.8290024193137076,0.5143553846181544,-0.9926643704895681,-0.24856071910138083,-0.056859807168055713,-0.5390349481649234,-0.6628154494109636,0.7383376049327671,0.2986906819795506,0.44718470915394104,-0.7720808527152504,-0.177066531399473,0.9730119370785442,0.4934384729213777,-0.9531682788405488,-1.8363035679387478,0.5277377976219304
0.5699338648867489,0.8360447949341231,-0.22904707449244888,0.642955907657482,0.028728594144876326,1.3863464225729498,-0.05179815237988865,0.49739900432861356,0.23061198017408985,0.09650506072051081,0.13519482583467018,0.2429830764842807,0.6778384539636402,-0.806176639804957,-0.4584157541016398,-0.7358882577971979,-0.7039817463586463,1.2293800554032055,-0.5547928311296285,-0.893024933220843,-0.6522193914840386,1.1466787731355266,0.9364664909116219,0.49749000315760106,-0.7377747406535067,0.6804406954441212,0.41192694210744896,-0.03149888709654508,-0.5162373743924684,-0.3578403474318428,-0.16687503443785062
-0.8857223584539357,-0.7371311602607544,0.24517076315909106,-0.7708389283787267,-0.6873086288147199,-0.7552872719390346,0.07183119185634705,1.56795190356066,1.2730600991617025,-0.3269805324343173,0.876737290369919,-0.41129561398579073,0.8756807042313449,-0.9158989526580397,-0.2018557551086704,0.32775185589944517,-0.7160101890307674,-0.8861037982994378,-0.25415402420943356,-0.49478620003293367,-0.6416233335571137,0.9807901735531557,0.5603422959004001,0.641791156872278,-1.278252494001837,0.1578827323741526,-0.4450823096351873,0.4294330323257948,0.5795550486609313,-1.8363035679387478,0.5277377976219304
0.5714536276967952,0.6155378454045257,0.44093505958456924,0.4885123070495867,-0.20476180464629654,1.347367549527503,0.0066448103499682646,0.7459202130789098,1.1024776796910025,0.2376669251054535,-0.1992262856224038,1.4404365288540342,0.007373050278639491,-0.3672873883926265,-0.6294557534302868,-0.25071908312855373,-1.2091763385877594,1.4612139023843174,-0.40447342766953104,-1.0589577387158051,-0.9065247817302337,0.878704881502466,0.15151164914907225,0.07779481340698115,-0.2505040934638065,0.9276883625785406,1.1083578704574386,-0.0010079619833737567,-0.33602103955514684,1.1206228730750623,0.875044213651821
0.21279220697167564,0.26815303381450145,-0.7654478884046687,0.21554669911527935,0.9782562158956445,-0.7552872719390346,-0.05629376489756985,0.49739900432861356,0.24956558233750126,-0.13876471325439368,0.3387555023737581,0.9713310526679455,0.699820926215607,-0.08200937497461167,-0.7149757530946097,-0.25071908312855373,-0.282986252834385,0.30204466747875935,-1.3909445128764197,-1.479320845969709,-1.3621552725880002,1.2870460497052254,1.541535848103587,-0.5201329751662717,-0.8787453981156466,0.4079756291817048,1.6684333821146697,-0.03266653040538494,-0.7158869149505338,0.21079935276312067,-0.8614878664976316
-0.16630767221683787,0.027734816430319352,-0.5656155468032582,-0.2726032060125819,0.13769078024742343,-0.7552872719390346,0.14825660465692925,2.141462385292114,1.9553897770445037,-0.5622503064092208,0.13519482583467018,1.1194696240951314,-0.12452178323316421,-0.8720100275168066,-0.4584157541016398,-0.3626812003597793,-1.5940865040956558,0.30204466747875935,-0.7990618617522868,-1.689502399596661,-1.6164606628341955,1.8612758174903568,0.7892874580811441,0.3544907954676744,-1.2290886260258933,1.0969428752120607,0.8337923839126827,-0.3465332465927631,0.12607073292646928,-0.8127521075878136,-0.8614878664976316
-0.543951295334663,-0.49142603703459387,-0.3671945678139059,-0.6025266562764785,0.8381619766209412,-0.7552872719390346,0.09430925444475355,1.682653999906951,1.4436425186324024,-0.2328726228443555,0.6004763722097282,2.032990814562779,0.47999620369593465,-1.0475657280817388,-0.3728957544373163,-0.23205873025668286,-1.7624847015053602,0.7077538996957048,-0.8272467499010547,-1.16957960904578,-1.1926183457572035,1.5039772953129422,1.198118104832472,0.5001071367211194,-1.4095748445114846,-0.8326126566837546,-0.2631261186538771,0.34042491662961805,-0.024642483404779376,0.21079935276312067,-0.5141814504677411
1.892238236902113,2.331229877694605,1.1120794922832824,2.3501461003837005,-0.5939124692982508,1.3982060076480674,-0.20914459049873407,-0.9363772000000214,-0.9824185582842228,0.40235576688788616,-0.2573864789192859,-0.32488144731993235,0.13926788379044241,0.20326863844340315,-0.8575090858684818,0.5516760903618962,0.2943789954274596,0.3889823600966759,0.5256278812398216,0.0,0.34381005364689243,-0.6270531762452122,-0.45355770804289286,-0.5431779275690328,0.6462593766320105,1.8350421518685827,0.9598897279095535,-0.17838964605607877,-0.05170374283839082,1.2343508131140548,1.2223506296817115
-0.354763364600649,-0.49142603703459387,0.6408504225161008,-0.44908949835139167,-0.6561765756425636,-0.7552872719390346,0.20894737364562668,2.753206899138999,2.353415422476138,-1.0327898543590297,0.7313368071277132,-0.06563894732235684,-0.28939032512291846,-0.21367615039831075,-2.5108957460453984,2.4177113775489896,0.05381014198502455,-0.5673322587004092,0.2719638879009072,0.0,-1.4045395042956996,0.6745342974010858,-0.15919964238193668,0.5481710668643313,-0.8470592010436487,0.864559188960251,0.8170061272441271,-0.18216991145183575,-0.5250879095193459,-0.6990241675488209,1.2223506296817115
-0.9146120996267748,-0.7371311602607544,0.4708227384281537,-0.7041795580407834,-0.6717426022286417,-0.7552872719390346,0.0021491978322870616,1.0135584378869213,0.628637625605724,0.025924128528039977,0.38237564734641943,0.2182933145797498,0.9636105932392135,-0.8281211023755736,-0.8004957527589331,0.17846903292447755,-0.31907158085074994,0.12816928224292573,0.008904931845737133,0.14682064788092047,0.15308101096224633,-0.027302085447407975,0.20057132675923173,0.5998405053115795,-0.6904286220989613,0.5224718281813348,-0.07297270275183745,0.26386557427094964,-0.41541844437303843,-0.9264800476268062,0.875044213651821
1.8070344225535646,2.167178157994965,2.066243639364716,2.2874513216333563,-1.0920253200527523,1.329025086937665,-0.1686840778396023,-0.5731538949034342,-0.6602073215062328,0.472936699080358,0.04795453588934649,-0.3495712092244632,-0.19046919998906606,0.4666021892908017,-1.4989090833509064,1.42871267533983,0.9559433423941559,-0.10366456473818607,0.8450566135925277,1.4632209048076201,1.3928197884124474,-1.328889559093706,-0.8460351289241677,-0.29222709949813286,0.052399450546635626,2.031186683624322,0.8223160420373417,0.22902318429630242,-0.4535674500267634,0.8931669929970768,1.569657045711602
1.5764392894573083,1.9990684780783634,0.25579749341458774,1.9661976350432107,-0.09579961854374916,1.402196142616519,-0.17767530287496486,-0.7452070394228701,-0.6602073215062328,-0.06818378106192183,-0.34462676886460963,-0.9050908520764108,-0.6301186450284103,0.5324355770026511,-1.2993624174674856,0.9062227949274444,0.1139523553456333,0.1571485131155646,0.08406463357578553,0.24638033117789762,0.14248495303532138,0.023740560577936845,0.3477503595897095,0.33195460649808234,-0.18310344573044504,1.2535257023645097,0.1754232377377268,-0.4659323986070719,-0.14045100964045687,-0.13038446735385742,0.5277377976219304
