medIncome,povertyPercent,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctPublicCoverage,PctPublicCoverageAlone,new_inc_rate,binnedInc_encoded
1.2366945087950052,-0.8896669744337362,-1.6556957494021658,1.1861280880055083,-0.27095781016226306,0.04123158962500868,1.0141659424851368,0.0,-0.43564325365016837,-0.8623883547942207,0.7794390529580841,1.569657045711602
0.09340777169777892,0.2622189929360489,-1.2566024176353239,1.764599027033507,0.21017989672260698,-0.016726872120269267,0.5538127693885896,0.6003703162338164,-0.6653351607642205,-0.6497964184835301,-0.6990241675488209,0.5277377976219304
0.19477681577560285,-0.36042207050707825,-0.8290024193137076,0.5143553846181544,-0.9926643704895681,-0.24856071910138083,-0.056859807168055713,-0.5390349481649234,0.7383376049327671,0.2986906819795506,-1.8363035679387478,0.5277377976219304
-0.22904707449244888,0.028728594144876326,-0.4584157541016398,-0.7358882577971979,-0.7039817463586463,1.2293800554032055,-0.5547928311296285,-0.893024933220843,1.1466787731355266,0.9364664909116219,-0.3578403474318428,-0.16687503443785062
0.24517076315909106,-0.6873086288147199,-0.2018557551086704,0.32775185589944517,-0.7160101890307674,-0.8861037982994378,-0.25415402420943356,-0.49478620003293367,0.9807901735531557,0.5603422959004001,-1.8363035679387478,0.5277377976219304
0.44093505958456924,-0.20476180464629654,-0.6294557534302868,-0.25071908312855373,-1.2091763385877594,1.4612139023843174,-0.40447342766953104,-1.0589577387158051,0.878704881502466,0.15151164914907225,1.1206228730750623,0.875044213651821
-0.7654478884046687,0.9782562158956445,-0.7149757530946097,-0.25071908312855373,-0.282986252834385,0.30204466747875935,-1.3909445128764197,-1.479320845969709,1.2870460497052254,1.541535848103587,0.21079935276312067,-0.8614878664976316
-0.5656155468032582,0.13769078024742343,-0.4584157541016398,-0.3626812003597793,-1.5940865040956558,0.30204466747875935,-0.7990618617522868,-1.689502399596661,1.8612758174903568,0.7892874580811441,-0.8127521075878136,-0.8614878664976316
-0.3671945678139059,0.8381619766209412,-0.3728957544373163,-0.23205873025668286,-1.7624847015053602,0.7077538996957048,-0.8272467499010547,-1.16957960904578,1.5039772953129422,1.198118104832472,0.21079935276312067,-0.5141814504677411
1.1120794922832824,-0.5939124692982508,-0.8575090858684818,0.5516760903618962,0.2943789954274596,0.3889823600966759,0.5256278812398216,0.0,-0.6270531762452122,-0.45355770804289286,1.2343508131140548,1.2223506296817115
0.6408504225161008,-0.6561765756425636,-2.5108957460453984,2.4177113775489896,0.05381014198502455,-0.5673322587004092,0.2719638879009072,0.0,0.6745342974010858,-0.15919964238193668,-0.6990241675488209,1.2223506296817115
0.4708227384281537,-0.6717426022286417,-0.8004957527589331,0.17846903292447755,-0.31907158085074994,0.12816928224292573,0.008904931845737133,0.14682064788092047,-0.027302085447407975,0.20057132675923173,-0.9264800476268062,0.875044213651821
2.066243639364716,-1.0920253200527523,-1.4989090833509064,1.42871267533983,0.9559433423941559,-0.10366456473818607,0.8450566135925277,1.4632209048076201,-1.328889559093706,-0.8460351289241677,0.8931669929970768,1.569657045711602
0.25579749341458774,-0.09579961854374916,-1.2993624174674856,0.9062227949274444,0.1139523553456333,0.1571485131155646,0.08406463357578553,0.24638033117789762,0.023740560577936845,0.3477503595897095,-0.13038446735385742,0.5277377976219304
-0.2639160331432974,0.371181179038596,-0.05932242233479829,-0.47464331759100514,-0.9445505998010814,0.4469408218419541,-0.5641877938458847,-1.0036468035508177,1.2104820806672079,0.7892874580811441,-0.4715682874708355,-0.16687503443785062
1.2163542829153435,-0.7807047883311888,-1.726962415789102,1.3167505581086048,0.28235055275533766,0.18612774398820345,0.9577961661876009,0.7773653087617762,-0.7163778067895658,-0.9114480324043802,0.8931669929970768,1.569657045711602
0.3337545223982705,-0.46938425660962535,-0.24461575494083165,-0.5866054348222307,-2.2195655230459863,0.7946915923136213,0.03708981999450511,-1.0810821127817996,1.7081478794143223,0.18421810088917837,0.32452729280211334,0.5277377976219304
0.23387986226262583,-0.18919577806021842,-1.7412157490664888,0.5889967961056379,0.041781699312902626,-0.4224361043372144,0.13103944715706595,-0.0854852798120267,0.2151504831729806,-0.0774335130316711,-0.13038446735385742,0.5277377976219304
