povertyPercent,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPublicCoverageAlone,new_inc_rate,medIncome new_inc_rate,povertyPercent new_inc_rate,PctHS25_Over PctUnemployed16_Over,PctHS25_Over PctPrivateCoverage,PctHS25_Over new_inc_rate,PctHS25_Over binnedInc_encoded,PctBachDeg25_Over new_inc_rate,PctEmployed16_Over PctUnemployed16_Over,PctEmployed16_Over PctPublicCoverage,PctPrivateCoverage new_inc_rate,PctPublicCoverage PctPublicCoverageAlone,PctPublicCoverageAlone new_inc_rate
-0.8896669744337362,-1.6556957494021658,1.1861280880055083,-0.27095781016226306,0.04123158962500868,1.0141659424851368,-0.8623883547942207,0.7794390529580841,0.9639279967336419,-0.6934411840007154,-0.06826696768322131,-1.6791502401610823,-1.2905139269007495,-2.5988744986038603,0.9245145536019964,-0.011172021234301438,0.11804094202101294,0.7904805417529579,0.3756936687925701,-0.6721791625428877
0.2622189929360489,-1.2566024176353239,1.764599027033507,0.21017989672260698,-0.016726872120269267,0.5538127693885896,-0.6497964184835301,-0.6990241675488209,-0.06529428985363023,-0.18329741325261173,0.021019027945807258,-0.6959224649310157,0.878395458927368,-0.6631565923692591,-1.2334973659295565,-0.0035156522547304487,-0.139840075375343,-0.38712851009976595,0.43233240455575417,0.4542234005066549
-0.36042207050707825,-0.8290024193137076,0.5143553846181544,-0.9926643704895681,-0.24856071910138083,-0.056859807168055713,0.2986906819795506,-1.8363035679387478,-0.3576693617604877,0.6618443340360187,0.2060574374813996,0.04713691770402908,1.5223001004156151,-0.4374959109918681,-0.944512627962824,0.24673736975520658,-0.7329214338093607,0.1044118667750099,0.22053456274851624,-0.5484867650291066
0.028728594144876326,-0.4584157541016398,-0.7358882577971979,-0.7039817463586463,1.2293800554032055,-0.5547928311296285,0.9364664909116219,-0.3578403474318428,0.08196228471462508,-0.010280250110030949,-0.5635671851751762,0.25432577405247236,0.164039652715961,0.0764981447525644,0.2633305098411628,-0.865461118341238,-0.807240925224338,0.19852725944412195,1.0738262468810704,-0.33510549446609345
-0.6873086288147199,-0.2018557551086704,0.32775185589944517,-0.7160101890307674,-0.8861037982994378,-0.25415402420943356,0.5603422959004001,-1.8363035679387478,-0.45020794714330464,1.2621072873675585,0.178865151310394,0.05130245247070251,0.3706684433150216,-0.10652691163836145,-0.6018519023866975,0.6344593481212614,-0.7022557575653142,0.46670394146177374,0.5495782176453271,-1.0289585572288942
-0.20476180464629654,-0.6294557534302868,-0.25071908312855373,-1.2091763385877594,1.4612139023843174,-0.40447342766953104,0.15151164914907225,1.1206228730750623,0.49412191331118377,-0.22946076181876746,-0.91976949784813,0.25459812615625527,-0.705382514882676,-0.5508016147890198,-0.28096153927026524,-1.7668652763786006,-1.0625091513143428,-0.45326217459754825,0.13313402571177874,0.16978741957377416
0.9782562158956445,-0.7149757530946097,-0.25071908312855373,-0.282986252834385,0.30204466747875935,-1.3909445128764197,1.541535848103587,0.21079935276312067,-0.1613559194496016,0.2062157771473015,-0.21595461359883694,0.9944916006066332,-0.1507164259936685,0.6159429361310128,-0.05285142044886217,-0.08547448863842194,-0.3642163388313794,-0.29321020304376344,1.984027623780716,0.32495475904138443
0.13769078024742343,-0.4584157541016398,-0.3626812003597793,-1.5940865040956558,0.30204466747875935,-0.7990618617522868,0.7892874580811441,-0.8127521075878136,0.4597052277487817,-0.11190847184150388,-0.1384620340146545,0.36630254592903483,0.37257837029756463,0.39491960996992465,0.2947699099748887,-0.4814853280619503,-2.967034661060987,0.6494392122322132,1.4690816587748672,-0.641495045048078
0.8381619766209412,-0.3728957544373163,-0.23205873025668286,-1.7624847015053602,0.7077538996957048,-0.8272467499010547,1.198118104832472,0.21079935276312067,-0.07740437723330519,0.17668400218235228,-0.2639184243829825,0.3084768009101717,-0.07860618368350186,0.1917360798898419,-0.04891783014114035,-1.247405420644439,-2.65073697440047,-0.1743830794545375,1.8019424267714095,0.25256252103246185
-0.5939124692982508,-0.8575090858684818,0.5516760903618962,0.2943789954274596,0.3889823600966759,0.5256278812398216,-0.45355770804289286,1.2343508131140548,1.372696225547335,-0.733096339396872,-0.3335559080254652,-0.4507306839489464,-1.0584670373944505,-1.0481767710691277,0.6809618307137894,0.1145082364042618,-0.18459128410266334,0.6488092026037917,0.2844048014387946,-0.5598493257168918
-0.6561765756425636,-2.5108957460453984,2.4177113775489896,0.05381014198502455,-0.5673322587004092,0.2719638879009072,-0.15919964238193668,-0.6990241675488209,-0.4479699331226275,0.45868328455357893,1.424512154965185,-0.6828729692083555,1.7551768086812602,-3.0691949962437235,-1.6900386830644956,-0.030528229393353694,0.0362967863169212,-0.1901093303432725,-0.10738561892060379,0.11128439749010327
-0.6717426022286417,-0.8004957527589331,0.17846903292447755,-0.31907158085074994,0.12816928224292573,0.008904931845737133,0.20057132675923173,-0.9264800476268062,-0.43620787312269915,0.6223561181057468,-0.102598966069623,-0.007128360121120342,0.7416433431411525,-0.7004691765045631,-0.16534799812378,-0.04089517550175627,0.008711319564226718,-0.008250241680552002,-0.005476015501480531,-0.18582533236846474
-1.0920253200527523,-1.4989090833509064,1.42871267533983,0.9559433423941559,-0.10366456473818607,0.8450566135925277,-0.8460351289241677,0.8931669929970768,1.8455006181707196,-0.9753609713881872,0.15538375770768517,-1.2666630340595968,-1.3387761187525338,-2.3527732035628692,1.276079004090085,-0.09909745050365694,-1.2703431267927334,0.7547766744747306,1.1242872494538239,-0.755650652071093
-0.09579961854374916,-1.2993624174674856,0.9062227949274444,0.1139523553456333,0.1571485131155646,0.08406463357578553,0.3477503595897095,-0.13038446735385742,-0.03335201992931287,0.012490782236529456,-0.20419287190326088,-0.10923042550655104,0.16941667670111862,-0.6857226605069981,-0.1181573764205388,0.017907443208582733,0.0027052927950815928,-0.010960722472075995,0.00825578847783882,-0.04534124540721666
0.371181179038596,-0.05932242233479829,-0.47464331759100514,-0.9445505998010814,0.4469408218419541,-0.5641877938458847,0.7892874580811441,-0.4715682874708355,0.12445443178548103,-0.17503727294063628,-0.026513612191970244,0.03346898658266369,0.027974573109042476,0.009899431270056184,0.2238267364358662,-0.422158221346406,-1.1433615753426722,0.26605307175585263,0.9554183245025949,-0.372202934929534
-0.7807047883311888,-1.726962415789102,1.3167505581086048,0.28235055275533766,0.18612774398820345,0.9577961661876009,-0.9114480324043802,0.8931669929970768,1.086407497290613,-0.6972997482121873,-0.3214356184032433,-1.6540779809928794,-1.5424658279293197,-2.7107387236224927,1.1760781365130852,0.05255327139817322,-0.20226966972869037,0.855471921657908,0.6529411424565149,-0.8140752983757225
-0.46938425660962535,-0.24461575494083165,-0.5866054348222307,-2.2195655230459863,0.7946915923136213,0.03708981999450511,0.18421810088917837,0.32452729280211334,0.10831245161437303,-0.1523280020814542,-0.19439408379892809,-0.00907275431857542,-0.07938448872769328,-0.12909297977610035,-0.19036947370586507,-1.7638700597538306,-3.7913461414121428,0.012036658873334438,0.3146717583835837,0.05978380156671164
-0.18919577806021842,-1.7412157490664888,0.5889967961056379,0.041781699312902626,-0.4224361043372144,0.13103944715706595,-0.0774335130316711,-0.13038446735385742,-0.030494301265906007,0.0246681907479802,0.7355523978462521,-0.22816794913884916,0.227027487990182,-0.9189053645969686,-0.07679603353336216,-0.017650098290331453,0.008989352794959191,-0.01708550851991799,-0.016659857742545327,0.010096127351972415
-0.18919577806021842,-1.6842024159569402,1.503354086827314,0.43872030749292007,0.09919005137028639,0.4128883286447484,-0.3063786752124151,0.7794390529580841,0.43557030029195065,-0.14746657807492453,-0.16705612415672935,-0.6953875206239084,-1.3127331360831949,-1.4737515787015378,1.171772885697347,0.04351668983741058,-0.24710915559734714,0.32182128785630887,0.1725677485900183,-0.23880350445411724
1.7876895983717094,-2.4823890794906243,2.324409613189635,-0.0905311700804368,0.2730654366061205,1.3148047494053319,-1.205806098065336,-1.040207987665799,0.4460374349155378,-1.8595689996933162,-0.6778546578173729,-3.263856951586203,2.5822009489804976,1.2763984175177698,-2.4178694462470283,-0.024720933484477427,0.15496305520749926,-1.3676704025523554,2.063989637801182,1.2542891347836922
0.557973498071534,-1.000042418642354,-0.6425864934378432,0.2222083393947289,0.33102389835139817,-0.9118014143473593,0.5112826182902407,-0.6990241675488209,0.154364082875086,-0.39003696000375765,-0.331037939935753,0.9118400917254523,0.699053819204981,0.16688211305025424,0.4491834886535042,0.07355627075263373,-0.017408852680886353,0.6373712246340003,-0.04005629943663487,-0.35739890663251705
0.7136337639323157,1.750850903893378,-0.9971331980033911,-0.9204937144568375,0.33102389835139817,-0.8178517871847986,1.1654116530923653,-0.01665652731486473,0.015746333224904454,-0.011886660281748344,0.5795734916388552,-1.4319365408433191,-0.02916309590495565,-2.1164185621844593,0.016608776349101902,-0.30470541776746113,-0.9967800596278609,0.013622570632754533,1.2619956864625421,-0.01941171103279464
-0.5783464427121727,0.48230424220591633,-0.10143626015358646,0.5469762915420165,0.5338785144598707,0.5350228439560772,-0.32273190108246785,0.32452729280211334,0.26228991072842645,-0.18768920535511394,0.25749187234658827,0.25804378731709005,0.1565208900300608,0.5895448941585625,-0.032918834899614294,0.2920188899732209,-0.22432697270014945,0.17362951513635327,0.13235943035025094,-0.10473531015917273
0.807029923448785,2.0786775692732835,-1.4636420198001645,-1.7624847015053602,0.3889823600966759,-0.3856835022370186,1.001879394391834,1.0068949330360695,-0.7838498201291721,0.8125943407290687,0.8085689067759434,-0.8017116449388528,2.0930099119170023,-1.7907555042897239,-1.473733733515464,-0.6855754588258404,-2.245908502052361,-0.3883427641580596,1.2766802730110662,1.0087872857263835
0.8225959500348627,2.0359175694411222,-0.8851710807721656,-1.1851194532435163,1.8959023654739016,-0.7708769736035181,1.001879394391834,-0.9264800476268062,1.0141505034374656,-0.7621187349659175,3.8599009358133,-1.5694419744370027,-1.8862370067000624,-3.16809275201264,0.8200933450716675,-2.2468707747735195,-1.07161606510344,0.7142021352185958,0.905925602172853,-0.9282212690324622
-0.2825919375766874,1.266237572462213,-0.4186622589753922,-0.27095781016226306,-0.4224361043372144,0.37530847777972354,0.02068584218864723,0.6657111129190915,-0.1895641598808171,-0.18812459326613898,-0.5349044672763485,0.47522969582828556,0.8429484235837885,-0.21130343851113217,-0.27870811835972925,0.1144623617646889,-0.11707591904154259,0.24984702443070986,0.008937974454155376,0.013770795025073041
0.7758978702766282,-0.4156557542694786,0.2904311501557034,-0.4634128929162113,-0.3065191808466588,-0.09443965803308058,0.39681003719986896,0.6657111129190915,-0.6695686685667523,0.516523834733407,0.1274064613128807,0.03925438729269173,-0.276706654765959,0.5024422992606105,0.1933432441965251,0.1420449403304575,-0.15883805846126978,-0.06286952985290048,0.13600945690168245,0.26416085148179086
0.7603318436905503,2.0074109028863476,-1.053114256619004,-1.7143709308168733,2.968133907761543,-1.1184905941049934,0.969172942651728,0.21079935276312067,-0.25971065517100783,0.16027746053515823,5.958264367667183,-2.245270213382192,0.42316091905807374,-3.123733508273212,-0.221995803680901,-5.08848249023828,-2.1189683056595006,-0.23577709330897093,1.1979010558719816,0.20430102902651334
1.2740107210311302,2.0359175694411222,-1.389000608312681,-1.7504562588332382,1.2873385171484837,-1.466104214606468,2.1629584311656056,2.71281403362096,-3.1623102850111,3.456154162996808,2.620915104880879,-2.984867329148986,5.523065753675352,-3.16809275201264,-3.7681003429386912,-2.2534297645796633,-3.5037886819477526,-3.9772680881352622,4.329470806481607,5.86770398620483
0.0754266739031104,1.3517575721265354,-0.8291900221565526,-1.5820580614235338,-0.3934568734645756,-0.8554316380498227,1.001879394391834,-4.1108623687186014,1.7623816738146623,-0.310068675345906,-0.5318583080109721,-1.1563361941704535,-5.556889334885395,-0.6950486691167741,3.408686058600315,0.6224716184871311,-1.7939242894971121,3.5165617298703276,1.136049190968986,-4.118588300399972
0.6980677373462373,1.366010905403923,-0.9038314336440364,-1.3896029786695856,0.3889823600966759,-1.0245409669424326,1.3943568152731092,0.21079935276312067,-0.17960929833882344,0.14715222721740295,0.5313541459018151,-1.3995341338764429,0.2879542147265114,-1.651226172322506,-0.19052708121912632,-0.5405310462402662,-2.036734569701293,-0.2159725727107666,2.043702245719358,0.29392951418041763
1.8655197313021001,0.25425090976772075,-0.6425864934378432,-2.051167325636282,0.4469408218419541,-0.28233891235820224,-0.0774335130316711,0.32452729280211334,-0.3851967554883595,0.6054120680683964,0.11363511056564962,-0.07178492532990169,0.0825113594393928,-0.39564001829840795,-0.20853685510658623,-0.916750410255243,-0.7030521605322922,-0.09162668288030051,-0.026540886232981648,-0.02512928835632539
0.013162567558797932,2.1927042354923816,-1.1650763738502297,-0.34312846619499376,-0.3354984117192976,0.07466967085952864,0.3150439078496034,-1.722575627899755,0.85275661380147,-0.02267351807736929,-0.7356487883778707,0.1637285035565105,-3.7770988752517414,-1.1274478442522322,2.006932166236229,0.11511905542409911,-0.2664802885455735,-0.12862415516592057,0.24466927037344197,-0.5426869573800231
0.6513696575880032,1.3089975722943743,-0.3813415532316505,-0.7160101890307674,-0.19060225735610287,-0.2259691360606656,0.4622229406800818,0.8931669929970768,-0.7419561914405376,0.5817818783974125,-0.2494978921529662,-0.29579305051686844,1.16915342548664,-1.5823087812318466,-0.34060168840474797,0.13647315831923418,-0.6108881209922196,-0.201828173765452,0.39436101334504875,0.41284227402149487
0.6669356841740811,2.164197568937607,-1.1837367267221004,-0.9806359278174462,0.07021082049764753,-1.296994885713859,1.9340132689848621,0.5519831728800988,-0.5050934858609305,0.36813727505736876,0.1519500870341235,-2.806953178586443,1.1946006408415766,-2.6160696475917424,-0.6534027542707674,-0.06885125310153475,-1.0493930237873461,-0.715919352225597,2.0696162304617203,1.0675427806064761
-0.6250445224704071,1.1379575729657272,-0.12009661302545734,-0.1145880554246798,-0.19060225735610287,0.4880480303747968,-0.35543835282257397,0.8931669929970768,0.0872104860705841,-0.5582691366241873,-0.21689728218273974,0.5553779521360073,1.0163861436040502,0.60054322334413,-0.1072663307250813,0.021840742029990198,-0.018804797938697614,0.4359083917280033,-0.05833021932103087,-0.31746580478637243
